timestamp,phone_orient,time,tracking_id,X_start,y_stop,mid_stroke_pressure,stroke_area_covered,finger_width,finger_orient
16:42:26:061,1,1132.607961,0000011a,193,877,0,87.96459430051421,4,2
16:42:26:159,1,1149.513986,0000011b,300,749,0,452.3893421169302,16,0
16:42:33:322,1,1158.801758,0000011e,343,923,0,640.8849013323179,17,2
16:42:33:408,1,1159.873020,0000011f,338,948,0,251.32741228718345,10,-15
16:44:05:551,1,1251.246364,0000014a,301,945,0,339.29200658769764,12,-14
16:45:04:594,1,1301.275217,00000000,0,417,0,1011.5928344559134,23,-15
