tracking_id,time_period,X_start,x_stop,y_start,y_stop,mid_stroke_pressure,mid_stroke_area_covered,mid_finger_width,X_length_of_trajectory,Y_length_of_trajectory,Distance_EndToEnd,Direction,X_speed,Y_speed,mid_trajectory_speed,absolute_velocity,velocity_angle,finger_orient_change
0000000c,0:00:00.205000,173,182,934,896,0,224.623874732,6,177,915,39.0512483795,-5,0,0,0.000190493894534,0.0,0.0,-3
0000000c,0:00:00.266000,173,194,934,869,0,0.0,0,183,901,68.3081254318,-4,0,0,0.000256797464029,0.0,0.0,11
0000000c,0:00:00.391000,173,210,934,835,0,241.902634326,7,191,884,105.688220725,-3,0,0,0.000270302354795,0.0,0.0,16
0000000c,0:00:00.457000,173,231,934,800,0,245.04422698,6,202,867,146.013697988,-3,0,0,0.000319504809601,0.0,0.0,-2
0000000c,0:00:00.499000,173,254,934,767,0,0.0,0,213,850,185.607111933,-3,0,0,0.000371958140146,0.0,0.0,-1
0000000c,0:00:00.544000,173,280,934,738,0,285.884931477,7,226,836,223.304724536,-2,0,0,0.000410486625985,0.0,0.0,0
0000000c,0:00:00.593000,173,309,934,716,0,245.04422698,6,241,825,256.943573572,-2,0,0,0.000433294390509,0.0,0.0,1
0000000c,0:00:00.634000,173,334,934,704,0,113.097335529,4,253,819,280.750779162,-2,0,0,0.000442824572811,0.0,0.0,11
0000000c,0:00:00.671000,173,350,934,0,0,172.787595947,5,261,467,950.623479617,-6,0,0,0.00141672649719,0.0,0.0,13
0000000c,0:00:00.724000,173,365,934,708,0,155.508836353,5,269,821,296.546792261,-2,0,0,0.000409595016934,0.0,0.0,1
0000000c,0:00:00.764000,173,381,934,720,0,163.362817987,6,277,827,298.429221089,-2,0,0,0.00039061416373,0.0,0.0,11
0000000c,0:00:00.812000,173,394,934,736,0,0.0,0,283,835,296.723777274,-1,0,0,0.000365423371028,0.0,0.0,11
0000000c,0:00:00.839000,173,407,934,757,0,0.0,0,290,845,293.402453977,-1,0,0,0.000349704951105,0.0,0.0,11
0000000c,0:00:00.885000,173,419,934,775,0,0.0,5,296,854,292.911249357,-1,0,0,0.000330973163115,0.0,0.0,15
0000000c,0:00:00.938000,173,431,934,790,0,188.495559215,6,302,862,295.465734054,-1,0,0,0.000314995452083,0.0,0.0,12
0000000c,0:00:00.978000,173,443,934,802,0,0.0,5,308,868,300.539514873,-1,0,0,0.000307300117457,0.0,0.0,13
0000000c,0:00:01.023000,173,456,934,813,0,84.8230016469,4,314,873,307.782390659,-1,0,0,0.0133818430721,0.0,0.0,1
0000000c,0:00:01.059000,173,474,934,821,0,87.9645943005,4,323,877,321.512052651,-1,0,0,0.0054493568246,0.0,0.0,11
0000000c,0:00:01.108000,173,493,934,825,0,113.097335529,4,333,879,338.054729297,-1,0,0,0.00313013638238,0.0,0.0,15
0000000c,0:00:01.157000,173,512,934,826,0,120.951317163,5,342,880,355.78785814,-1,0,0,0.00226616470153,0.0,0.0,16
0000000c,0:00:01.197000,173,533,934,0,0,75.3982236862,4,353,467,1000.97752223,-3,0,0,0.00508110417373,0.0,0.0,15
0000000c,0:00:01.234000,173,553,934,825,0,0.0,4,363,879,395.323917819,-1,0,0,0.00168941845222,0.0,0.0,1
0000000c,0:00:01.271000,173,575,934,821,0,54.9778714378,2,374,877,417.579932468,-1,0,0,0.00154088535966,0.0,0.0,15
0000000c,0:00:01.315000,173,594,934,817,0,127.23450247,4,383,875,436.955375296,-1,0,0,0.00138715992157,0.0,0.0,15
0000000c,0:00:01.367000,173,610,934,813,0,87.9645943005,4,391,873,453.442388843,-1,0,0,0.00123553784426,0.0,0.0,15
0000000c,0:00:04.279000,173,623,934,810,0,0.0,0,398,872,466.771892898,-1,0,0,0.00167301753727,0.0,0.0,1
0000000c,0:00:04.322000,173,631,934,0,0,0.0,0,402,467,1040.24996996,-3,0,0,0.00323058996882,0.0,0.0,-3
0000000d,0:00:00.021000,182,225,965,948,0,127.23450247,4,203,956,46.2385120868,-1,0,0,0.00220183390889,0.0,0.0,-5
0000000d,0:00:00.057000,182,267,965,938,0,127.23450247,11,224,951,89.185200566,-1,0,0,0.00156465264151,0.0,0.0,-5
0000000d,0:00:00.104000,182,319,965,927,0,413.119433947,11,250,946,142.17243052,-1,0,0,0.00136704260116,0.0,0.0,-5
0000000d,0:00:00.147000,182,370,965,922,0,290.597320457,11,276,943,192.854867711,-1,0,0,0.00131193787559,0.0,0.0,-4
