timestamp,phone_orient,time,tracking_id,X_start,y_stop,mid_stroke_pressure,stroke_area_covered,finger_width,finger_orient
14:24:00:797,1,3100.126165,00000030,583,109,0,439.822971503,14,fffffff1
14:26:48:325,1,3286.093798,00000046,140,790,0,197.920337176,9,00000000
14:27:10:996,1,3309.056043,0000004d,151,808,0,345.575191895,11,00000000
14:27:25:725,1,3319.955760,00000051,228,1019,0,439.822971503,14,0000000b
