14:38:36:178,0,3752.888498,000000c5,000001c1,000002b3,00000000,00000009,00000007,00000000
14:38:36:224,0,3752.900226,000000c5,000001c0,000002b2,00000000,0000000c,00000009,ffffffa6
14:38:36:319,0,3752.934851,000000c5,000001c1,00000000,00000000,00000005,00000005,ffffffd3
14:38:36:374,0,3752.946590,000000c5,000001c3,000002b3,00000000,00000009,00000008,ffffffa6
14:38:36:480,0,3752.958127,000000c5,000001c7,000002ba,00000000,0000000a,00000009,00000016
14:38:36:562,0,3784.650975,000000c6,000000d8,000003a3,00000000,0000000b,00000008,ffffffe8
14:38:36:602,0,3784.662553,000000c6,00000000,00000398,00000000,00000009,00000000,0000001b
14:38:36:688,0,3784.674030,000000c6,00000000,0000038a,00000000,00000000,00000000,00000000
14:38:36:726,0,3784.685688,000000c6,000000da,0000037d,00000000,00000008,00000000,ffffffe7
14:38:36:782,0,3784.697466,000000c6,000000dd,00000371,00000000,0000000a,0000000b,ffffffd3
14:38:36:883,0,3784.709091,000000c6,000000e0,00000365,00000000,0000000b,0000000a,00000000
14:38:36:935,0,3784.720662,000000c6,000000e2,0000035a,00000000,0000000c,00000007,00000040
14:38:36:976,0,3784.732357,000000c6,000000e4,00000350,00000000,00000000,0000000c,0000003c
14:38:37:094,0,3784.744097,000000c6,000000e5,00000345,00000000,0000000b,00000009,00000000
14:38:37:141,0,3784.755628,000000c6,00000000,0000033b,00000000,00000009,00000008,ffffffa6
14:38:37:182,0,3784.767226,000000c6,00000000,00000330,00000000,0000000c,00000009,00000000
14:38:37:219,0,3784.778971,000000c6,00000000,00000324,00000000,0000000b,00000000,ffffffa6
14:38:37:333,0,3784.790623,000000c6,000000e4,00000318,00000000,0000000d,0000000d,ffffffea
14:38:37:410,0,3784.802242,000000c6,000000e2,0000030c,00000000,0000000e,0000000c,ffffffb8
14:38:37:491,0,3784.813882,000000c6,000000e1,000002ff,00000000,0000000c,0000000b,ffffffe2
14:38:37:657,0,3784.825190,000000c6,000000e0,000002f4,00000000,0000000d,00000009,ffffffa6
14:38:37:732,0,3784.837093,000000c6,000000df,000002e8,00000000,0000000b,0000000d,ffffffd3
14:38:37:833,0,3784.848728,000000c6,000000de,000002dd,00000000,0000000d,0000000a,0000005a
14:38:37:871,0,3784.860300,000000c6,000000dd,000002d4,00000000,0000000e,00000000,ffffffa6
14:38:37:928,0,3784.872030,000000c6,000000dc,000002cb,00000000,0000000d,0000000c,ffffffc4
14:38:38:034,0,3784.883428,000000c6,00000000,000002c4,00000000,0000000e,00000009,ffffffa6
14:38:38:071,0,3784.895661,000000c6,00000000,000002bd,00000000,00000000,00000000,0000005a
14:38:38:125,0,3784.906795,000000c6,00000000,000002b7,00000000,00000000,00000008,00000000
14:38:38:178,0,3784.918615,000000c6,000000dd,000002b0,00000000,0000000d,0000000c,0000002d
14:38:38:255,0,3784.930147,000000c6,000000de,000002ab,00000000,00000000,00000000,00000000
