14:30:00:297,0,3479.582745,0000006b,0000023f,0000040d,00000000,00000009,00000000,ffffffa6
14:30:00:440,0,3479.605231,0000006b,00000233,0000040e,00000000,00000008,00000006,fffffff1
14:30:00:546,0,3479.616983,0000006b,00000224,00000412,00000000,0000000c,00000009,0000000f
14:30:00:633,0,3479.628462,0000006b,00000213,00000417,00000000,0000000b,0000000b,ffffffd3
14:30:00:690,0,3479.640169,0000006b,000001fb,0000041d,00000000,0000000c,0000000c,00000000
14:30:00:744,0,3479.651727,0000006b,000001e4,00000424,00000000,0000000b,00000009,ffffffea
14:30:00:808,0,3479.663576,0000006b,000001c9,0000042b,00000000,0000000e,00000000,00000000
14:30:00:874,0,3479.675072,0000006b,000001ae,00000434,00000000,00000009,00000000,0000003c
14:30:00:947,0,3479.686748,0000006b,0000018e,00000441,00000000,0000000c,0000000d,0000002d
14:30:01:004,0,3479.698259,0000006b,0000016b,00000453,00000000,0000000e,00000000,0000005a
14:30:01:050,0,3479.709493,0000006b,0000014b,00000465,00000000,00000009,00000009,00000000
14:30:01:089,0,3479.721290,0000006b,0000012c,00000479,00000000,00000000,00000000,00000000
14:30:01:132,0,3479.732526,0000006b,00000116,00000488,00000000,0000000d,00000000,00000000
14:30:01:188,0,3479.744332,0000006b,00000102,00000498,00000000,0000000e,0000000a,0000002d
14:31:31:855,0,3551.915709,0000006b,0000011e,000000aa,00000000,0000000d,0000000c,ffffffc4
14:31:31:916,0,3551.926702,0000006b,0000011f,000000ab,00000000,00000000,00000000,ffffffd3
14:31:31:981,0,3551.937990,0000006b,00000120,000000ad,00000000,0000000e,0000000a,00000000
14:31:32:036,0,3551.949400,0000006b,00000122,000000b1,00000000,0000000d,00000007,ffffffa6
14:31:32:099,0,3551.960640,0000006b,00000123,000000b3,00000000,00000008,00000006,0000005a
14:31:32:184,0,3562.845071,00000070,0000019d,000001d5,00000000,0000000b,0000000b,ffffffd3
14:31:32:239,0,3562.856253,00000070,0000019f,000001d4,00000000,0000000a,0000000a,00000027
14:31:32:299,0,3562.867804,00000070,000001a2,000001d3,00000000,0000000e,0000000b,ffffffa6
14:31:40:201,0,3571.681830,00000071,0000011d,00000153,00000000,0000000d,00000008,0000004e
14:31:40:294,0,3571.728006,00000071,00000000,00000152,00000000,0000000c,00000007,00000050
14:31:40:420,0,3571.739508,00000071,0000011e,00000150,00000000,0000000d,0000000d,0000002d
14:31:40:579,0,3575.348392,00000072,000000a3,00000183,00000000,00000009,00000008,0000005a
14:31:40:719,0,3580.010190,00000073,0000020b,000003ba,00000000,00000007,00000007,0000004e
14:31:40:783,0,3580.021691,00000073,0000020c,000003b9,00000000,00000006,00000000,00000039
14:31:40:845,0,3580.033134,00000073,0000020e,000003b8,00000000,00000000,00000000,00000014
14:31:40:890,0,3580.044564,00000073,00000215,000003b6,00000000,00000007,00000000,fffffff1
14:31:40:968,0,3580.056235,00000073,0000021d,000003b4,00000000,00000008,00000000,ffffffc4
14:31:41:072,0,3580.067747,00000073,00000227,000003b2,00000000,00000009,00000008,ffffffa6
14:31:41:130,0,3580.079332,00000073,00000232,000003b0,00000000,00000008,00000006,00000000
14:31:41:177,0,3580.090828,00000073,00000240,000003ae,00000000,00000000,00000004,fffffff9
14:31:41:239,0,3580.102383,00000073,00000250,000003ac,00000000,00000009,00000009,ffffffa6
14:31:41:281,0,3580.113820,00000073,0000025d,000003ab,00000000,00000000,00000000,0000005a
14:31:41:325,0,3580.125687,00000073,0000026b,000003aa,00000000,00000000,00000000,ffffffa6
14:31:41:384,0,3580.136990,00000073,0000027a,000003a8,00000000,00000000,00000006,00000000
