timestamp,phone_orient,time,tracking_id,X_start,y_stop,mid_stroke_pressure,stroke_area_covered,finger_width,finger_orient
14:34:34:938,0,3663.008122,00000098,518,370,0,0.0,0,0
14:35:31:926,0,3681.189304,000000a2,471,694,0,75.39822368615503,4,2
