tracking_id,time_period,X_start,x_stop,y_start,y_stop,mid_stroke_pressure,mid_stroke_area_covered,mid_finger_width,X_length_of_trajectory,Y_length_of_trajectory,Distance_EndToEnd,Direction,X_speed,Y_speed,mid_trajectory_speed,absolute_velocity,velocity_angle,finger_orient_change
0000001c,0.196,85,112,763,721,0.0,370.7079331235956,12.5,98.5,742.0,49.92995093127971,-1.5555555555555556,502.55102040816325,3785.714285714286,254.74464760856995,3818.9252651989027,1.4388186445279312,14
0000001c,0.324,85,137,763,697,0.0,276.4601535159018,11.0,111.0,730.0,84.02380615040002,-1.2692307692307692,342.5925925925926,2253.0864197530864,259.3327350320988,2278.9840059498215,1.4198974084735292,4
0000001c,0.431,85,166,763,676,0.0,333.0088212805181,12.5,125.5,719.5,118.86967653695369,-1.0740740740740742,291.18329466357307,1669.3735498839908,275.799713542816,1694.5783428757168,1.3981069932082435,14
0000001c,0.501,85,199,763,661,0.0,306.30528372500487,13.0,142.0,712.0,152.97058540778355,-0.8947368421052632,283.43313373253494,1421.1576846307385,305.33050979597516,1449.145784896208,1.373941015406772,14
0000001c,0.567,85,233,763,651,0.0,290.59732045705584,11.0,159.0,707.0,185.6017241299229,-0.7567567567567568,280.42328042328046,1246.9135802469136,327.3399014637088,1278.0573902636493,1.3495828571504747,19
0000001c,0.61,85,265,763,650,0.0,326.7256359733385,13.0,175.0,706.5,212.52999788265186,-0.6277777777777778,286.88524590163934,1158.1967213114754,348.4098325945113,1193.1985541278098,1.3279836049661031,14
0000001c,0.678,85,292,763,658,0.0,370.7079331235956,12.5,188.5,710.5,232.1077336066164,-0.5072463768115942,278.02359882005896,1047.9351032448376,342.34178998026016,1084.188683815518,1.3114645823942117,1
0000001c,0.74,85,315,763,675,0.0,304.7344873982099,11.5,200.0,719.0,246.26002517664128,-0.3826086956521739,270.27027027027026,971.6216216216217,332.783817806272,1008.5110780723209,1.2994908478676335,4
0000001c,0.788,85,333,763,696,0.0,163.36281798666926,6.5,209.0,729.5,256.8910274805253,-0.2701612903225806,265.2284263959391,925.7614213197969,326.00384198036204,963.0058812761823,1.2917726204912048,0
0000001c,0.851,85,350,763,718,0.0,163.36281798666926,11.0,217.5,740.5,268.79360111431225,-0.16981132075471697,255.5816686251469,870.1527614571092,315.8561705221061,906.911140966218,1.28511048903906,4
0000001c,0.912,85,362,763,734,0.0,218.34068942449062,9.0,223.5,748.5,278.5139134765084,-0.10469314079422383,245.0657894736842,820.7236842105262,305.38806302248724,856.5305639581461,1.2806270063159795,16
0000001c,0.96,85,377,763,752,0.0,304.7344873982099,11.5,231.0,757.5,292.2071183253413,-0.03767123287671233,240.625,789.0625,304.3824149222305,824.9363730199136,1.274804004636574,14
