10:40:19:580,0,1220.427969,00000151,00000067,00000303,00000000,0000000a,00000000,00000000
10:40:19:686,0,1220.439091,00000151,0000006b,000002f4,00000000,00000009,00000008,00000000
10:40:19:781,0,1220.450663,00000151,00000079,000002e0,00000000,0000000d,0000000b,ffffffdc
10:40:19:871,0,1220.461534,00000151,0000008a,000002ce,00000000,0000000b,0000000a,ffffffea
10:40:19:915,0,1220.472821,00000151,000000a0,000002be,00000000,00000000,00000009,ffffffa6
10:40:19:969,0,1220.483785,00000151,000000ba,000002b3,00000000,00000009,00000008,ffffffb8
10:40:20:041,0,1220.495489,00000151,000000d6,000002aa,00000000,0000000d,0000000b,ffffffe7
10:40:20:096,0,1220.506298,00000151,000000ea,000002a8,00000000,00000000,00000009,fffffff1
10:40:20:136,0,1220.517686,00000151,00000101,000002ad,00000000,0000000c,00000000,ffffffa6
10:40:24:873,0,1220.528723,00000151,0000011a,000002b9,00000000,00000000,00000000,ffffffea
10:40:25:304,0,1220.540053,00000151,0000012e,000002c6,00000000,00000000,00000008,ffffffec
10:40:25:387,0,1220.551313,00000151,00000146,000002d5,00000000,0000000d,00000009,ffffffa6
10:40:25:433,0,1220.562463,00000151,0000015e,000002e5,00000000,0000000c,00000000,00000012
10:40:25:507,0,1220.573589,00000151,00000177,000002f3,00000000,00000009,00000008,0000001e
10:40:25:574,0,1220.584697,00000151,0000018f,00000300,00000000,00000000,00000007,ffffffa6
10:40:25:632,0,1220.596024,00000151,000001ad,0000030a,00000000,00000000,00000000,00000000
10:40:25:694,0,1220.607152,00000151,000001c4,00000310,00000000,00000010,00000009,ffffffa6
10:40:40:900,1,1225.845883,00000152,000001b4,000000b2,00000000,0000000c,0000000a,ffffffea
10:40:41:008,1,1225.867652,00000152,000001b5,00000000,00000000,0000000d,00000000,ffffffdb
10:40:41:101,1,1236.355236,00000153,0000016d,0000030f,00000000,0000000e,00000000,00000016
10:40:41:169,1,1236.366523,00000153,00000166,0000030e,00000000,0000000f,00000008,00000010
10:40:41:209,1,1236.377650,00000153,0000015a,00000000,00000000,00000000,0000000b,00000012
10:40:41:257,1,1236.388726,00000153,0000014c,00000311,00000000,00000006,00000005,0000002d
10:40:41:337,1,1236.399700,00000153,0000013e,00000316,00000000,00000009,00000008,0000005a
10:40:41:403,1,1236.411475,00000153,00000131,00000321,00000000,0000000e,0000000a,00000000
10:40:44:192,1,1241.884870,00000154,00000184,00000181,00000000,00000000,0000000b,ffffffee
10:40:44:229,1,1241.896212,00000154,00000183,00000000,00000000,00000000,00000000,fffffff7
