tracking_id,time_period,X_start,x_stop,y_start,y_stop,mid_stroke_pressure,mid_stroke_area_covered,mid_finger_width,X_length_of_trajectory,Y_length_of_trajectory,Distance_EndToEnd,Direction,X_speed,Y_speed,mid_trajectory_speed,absolute_velocity,velocity_angle,finger_orient_change
00000151,0:00:00.201000,103,121,771,736,0,224.623874732,11,112,753,39.3573373083,-2,0,0,0.0001958076483,0.0,0.0,-13
00000151,0:00:00.291000,103,138,771,718,0,172.787595947,10,120,744,63.5137780328,-2,0,0,0.000218260405611,0.0,0.0,-14
00000151,0:00:00.335000,103,160,771,702,0,0.0,5,131,736,89.4986033411,-2,0,0,0.000267160009973,0.0,0.0,-10
00000151,0:00:00.389000,103,186,771,691,0,113.097335529,9,144,731,115.277925033,-1,0,0,0.000296344280291,0.0,0.0,-11
00000151,0:00:00.461000,103,214,771,682,0,224.623874732,11,158,726,142.274382796,-1,0,0,0.000308621220816,0.0,0.0,-14
00000151,0:00:00.516000,103,234,771,680,0,0.0,5,168,725,159.505485799,-1,0,0,0.000309119158525,0.0,0.0,-15
00000151,0:00:00.556000,103,257,771,685,0,0.0,11,180,728,176.385940483,-1,0,0,0.000317240900149,0.0,0.0,-10
00000151,0:00:05.293000,103,282,771,697,0,0.0,5,192,734,193.693056148,-1,0,0,0.000661068451017,0.0,0.0,-14
00000151,0:00:05.724000,103,302,771,710,0,0.0,5,202,740,208.13937638,-1,0,0,0.000287485326492,0.0,0.0,-14
00000151,0:00:05.807000,103,326,771,725,0,183.783170235,11,214,748,227.694971398,-1,0,0,0.0002821499026,0.0,0.0,-10
00000151,0:00:05.853000,103,350,771,741,0,0.0,11,226,756,248.815192462,-1,0,0,0.000291694246732,0.0,0.0,1
00000151,0:00:05.927000,103,375,771,755,0,113.097335529,9,239,763,272.470181855,-1,0,0,0.000293926841267,0.0,0.0,1
00000151,0:00:05.994000,103,399,771,768,0,0.0,5,251,769,296.015202312,-1,0,0,0.000297802014399,0.0,0.0,-10
00000151,0:00:06.052000,103,429,771,778,0,0.0,5,266,774,326.075144714,0,0,0,0.00627067585988,0.0,0.0,0
00000151,0:00:06.114000,103,452,771,784,0,226.194671058,13,277,777,349.242036416,0,0,0,0.00306352663523,0.0,0.0,-10
00000152,0:00:00.108000,436,437,178,0,0,188.495559215,12,436,89,178.002808967,-178,0,0,0.0016481741571,0.0,0.0,1
00000153,0:00:00.068000,365,358,783,782,0,188.495559215,14,361,782,7.07106781187,0,0,0,0.000103986291351,0.0,0.0,0
00000153,0:00:00.108000,365,346,783,0,0,0.0,7,355,391,783.230489703,41,0,0,0.00725213416391,0.0,0.0,0
00000153,0:00:00.156000,365,332,783,785,0,47.1238898038,10,348,784,33.0605505096,-1,0,0,0.000211926605831,0.0,0.0,1
00000153,0:00:00.236000,365,318,783,790,0,113.097335529,11,341,786,47.5184174821,-1,0,0,0.000201349226619,0.0,0.0,4
00000153,0:00:00.302000,365,305,783,801,0,219.911485751,14,335,792,62.6418390535,-1,0,0,0.000207423308124,0.0,0.0,-1
00000154,0:00:00.037000,388,387,385,0,0,0.0,0,387,192,385.001298699,385,0,0,0.0104054405054,0.0,0.0,-1
00000155,0:00:00.081000,529,509,577,552,0,183.783170235,12,519,564,32.0156211872,1,0,0,0.000395254582558,0.0,0.0,2
00000155,0:00:00.128000,529,481,577,518,0,0.0,5,505,547,76.0591874792,1,0,0,0.000594212402181,0.0,0.0,-1
