11:15:42:085,0,27484.324441,00000298,00000201,00000276,00000000,00000009,00000008,00000000
11:15:42:158,0,27535.542530,00000299,00000282,00000482,00000000,0000000a,00000009,ffffffa6
11:15:42:188,0,27535.595065,00000299,00000000,00000483,00000000,0000000c,0000000b,ffffffd3
11:15:42:216,0,27535.605959,00000299,00000000,00000484,00000000,0000000d,0000000c,ffffffc4
11:15:42:232,0,27535.616800,00000299,00000283,00000000,00000000,00000000,0000000b,00000000
11:15:42:274,0,27535.627566,00000299,00000284,00000000,00000000,0000000c,00000009,ffffffa6
11:15:45:441,0,27535.638845,00000299,00000289,00000483,00000000,0000000e,00000000,ffffffee
11:15:45:530,0,27539.070461,0000029a,0000021c,00000306,00000000,0000000d,0000000c,ffffffd3
11:15:45:574,0,27539.079718,0000029a,00000213,00000304,00000000,0000000c,0000000a,ffffffe7
11:15:45:634,0,27539.090640,0000029a,00000205,00000303,00000000,0000000f,0000000c,ffffffca
11:15:45:670,0,27539.101573,0000029a,000001ef,00000000,00000000,0000000d,0000000d,0000003c
11:15:45:711,0,27539.112283,0000029a,000001d6,00000306,00000000,0000000f,0000000b,ffffffd3
11:15:45:768,0,27539.123154,0000029a,000001ba,0000030b,00000000,0000000d,0000000d,00000036
11:15:45:809,0,27539.134167,0000029a,0000019b,00000315,00000000,0000000f,0000000e,00000000
11:16:03:906,0,27554.654528,0000029a,000001c2,000001ea,00000000,00000009,00000008,00000000
11:16:03:938,0,27554.674582,0000029a,000001c3,00000000,00000000,00000000,00000009,ffffffa6
11:16:03:996,0,27556.269509,0000029d,00000161,00000448,00000000,0000000a,00000000,ffffffe7
11:16:04:018,0,27556.290123,0000029d,00000000,00000449,00000000,0000000c,00000008,ffffffe2
11:16:04:028,0,27556.300976,0000029d,00000000,0000044a,00000000,00000000,00000000,00000000
11:16:04:072,0,27556.311857,0000029d,00000160,0000044b,00000000,00000000,0000000b,ffffffda
11:16:04:093,0,27556.322782,0000029d,0000015f,0000044d,00000000,00000000,00000009,00000024
11:16:04:109,0,27556.333684,0000029d,0000015e,0000044e,00000000,0000000b,00000000,00000000
11:16:04:129,0,27556.344738,0000029d,0000015d,0000044f,00000000,0000000d,00000000,0000005a
11:16:04:176,0,27557.592039,0000029e,00000073,00000322,00000000,0000000a,00000000,ffffffa6
11:16:04:217,0,27557.601719,0000029e,0000007f,00000318,00000000,00000008,00000007,00000000
11:16:04:239,0,27557.612620,0000029e,0000008f,0000030a,00000000,0000000b,0000000b,ffffffe2
11:16:04:269,0,27557.623866,0000029e,000000a4,000002fe,00000000,0000000c,0000000c,00000016
11:16:04:290,0,27557.634416,0000029e,000000be,000002f4,00000000,0000000e,00000009,0000000c
11:16:04:307,0,27557.645374,0000029e,000000db,000002ec,00000000,0000000d,00000000,0000005a
11:16:04:335,0,27557.656004,0000029e,000000f3,000002e9,00000000,00000007,00000004,ffffffd3
11:16:04:365,0,27557.666933,0000029e,0000010a,000002eb,00000000,0000000a,00000007,ffffffbf
11:16:04:394,0,27557.677713,0000029e,0000011f,000002f1,00000000,00000000,0000000b,ffffffd3
11:16:04:425,0,27557.688666,0000029e,00000130,000002f9,00000000,0000000b,00000008,ffffffe8
11:16:04:452,0,27557.699547,0000029e,0000013c,00000302,00000000,0000000a,00000000,0000005a
11:16:04:466,0,27557.710497,0000029e,00000146,0000030e,00000000,00000009,00000000,00000000
11:16:04:487,0,27557.721306,0000029e,0000014e,00000319,00000000,0000000a,00000000,ffffffe4
11:16:04:514,0,27557.732182,0000029e,00000154,00000322,00000000,00000009,0000000a,00000027
11:16:04:544,0,27557.742844,0000029e,0000015c,0000032d,00000000,00000000,00000007,0000005a
11:16:04:572,0,27557.753703,0000029e,00000163,00000334,00000000,00000000,00000008,ffffffa6
11:16:04:595,0,27557.764469,0000029e,0000016c,00000339,00000000,00000000,00000006,00000000
11:16:04:606,0,27557.775442,0000029e,0000017b,0000033e,00000000,00000000,00000000,00000000
11:16:04:634,0,27557.786255,0000029e,00000189,00000341,00000000,00000000,00000009,0000005a
11:16:04:655,0,27557.797031,0000029e,00000197,00000343,00000000,00000000,00000006,00000000
11:16:37:870,1,27557.808002,0000029e,000001a9,00000000,00000000,00000000,00000000,0000000c
11:16:37:911,1,27557.818834,0000029e,000001bb,00000342,00000000,00000000,00000009,0000005a
11:16:37:950,1,27557.829660,0000029e,000001ca,00000000,00000000,00000000,00000006,00000000
11:16:37:980,1,27557.840571,0000029e,000001e0,00000341,00000000,00000000,00000000,0000001e
11:16:38:009,1,27557.851427,0000029e,000001f2,00000000,00000000,00000000,00000009,0000005a
