timestamp,phone_orient,time,tracking_id,X_start,y_stop,mid_stroke_pressure,stroke_area_covered,finger_width,finger_orient
11:00:59:143,1,26649.059826,00000000,224,0,0,301.59289474462014,12,00000000
11:02:56:215,1,26765.998892,000001f1,200,658,0,345.5751918948772,11,ffffffdf
11:03:29:784,1,26801.466780,000001f7,205,643,0,141.3716694115407,5,ffffffd3
11:05:55:717,0,26939.039682,0000020e,500,779,0,0.0,8,00000000
11:00:47:230,1,26638.900884,000001dc,355,217,0,301.59289474462014,12,1
11:00:59:143,1,26649.059826,00000000,224,0,0,301.59289474462014,12,0
11:02:56:215,1,26765.998892,000001f1,200,658,0,345.5751918948772,11,-13
11:03:29:784,1,26801.466780,000001f7,205,643,0,141.3716694115407,5,-13
11:05:55:717,0,26939.039682,0000020e,500,779,0,0.0,8,0
