11:07:28:689,0,27041.424649,00000216,0000015d,00000451,00000000,0000000b,00000000,ffffffe5
11:07:28:734,0,27041.455660,00000216,0000015c,00000000,00000000,0000000e,0000000d,ffffffbd
11:07:28:771,0,27041.477436,00000216,0000015b,00000000,00000000,0000000d,0000000c,0000005a
11:07:28:808,0,27041.542143,00000216,0000015c,00000452,00000000,0000000c,00000008,0000001e
11:07:28:829,0,27041.552935,00000216,0000015d,00000000,00000000,00000009,00000009,ffffffa6
11:07:28:858,0,27041.563644,00000216,0000015f,00000000,00000000,0000000a,00000000,00000000
11:07:28:893,0,27042.342725,00000217,0000007d,0000034d,00000000,00000000,00000000,ffffffd3
11:07:28:910,0,27042.352179,00000217,00000000,00000347,00000000,00000000,0000000a,ffffffca
11:07:28:940,0,27042.362872,00000217,00000082,0000033a,00000000,00000000,00000009,0000001f
11:07:28:979,0,27042.373680,00000217,0000008d,00000329,00000000,00000009,00000008,ffffffa6
11:07:28:991,0,27042.384505,00000217,00000099,0000031a,00000000,00000000,00000000,00000000
11:07:29:017,0,27042.395682,00000217,000000ac,00000308,00000000,0000000b,00000009,00000000
11:07:29:040,0,27042.406277,00000217,000000c4,000002f9,00000000,0000000d,00000000,0000000b
11:07:29:070,0,27042.417282,00000217,000000db,000002ec,00000000,0000000a,00000000,0000005a
11:07:29:095,0,27042.427830,00000217,000000f3,000002e3,00000000,00000009,00000008,ffffffa6
11:07:29:109,0,27042.438912,00000217,00000109,000002df,00000000,0000000b,00000000,00000000
11:07:29:141,0,27042.449549,00000217,0000011b,000002de,00000000,00000009,00000009,0000005a
11:07:29:177,0,27042.460321,00000217,0000012c,000002df,00000000,00000000,00000008,00000000
11:07:29:208,0,27042.471432,00000217,0000013d,000002e3,00000000,00000000,00000009,0000005a
11:07:29:238,0,27042.482185,00000217,0000014b,000002ea,00000000,0000000c,00000008,ffffffee
11:07:29:274,0,27042.493091,00000217,00000157,000002f5,00000000,0000000a,0000000a,0000001e
11:07:29:299,0,27042.503669,00000217,00000160,00000300,00000000,00000009,00000008,0000005a
11:07:29:327,0,27042.514523,00000217,00000167,00000309,00000000,00000005,00000006,0000002d
11:07:29:374,0,27042.525466,00000217,00000171,00000313,00000000,0000000a,00000008,0000003e
11:07:29:408,0,27042.536414,00000217,0000017b,0000031c,00000000,0000000b,0000000a,0000002d
11:07:29:438,0,27042.547060,00000217,00000188,00000322,00000000,00000009,00000009,ffffffa6
11:07:29:463,0,27042.557922,00000217,00000195,00000328,00000000,00000000,00000008,ffffffe2
11:07:29:485,0,27042.568973,00000217,000001a4,0000032d,00000000,00000000,00000000,00000000
11:07:29:510,0,27042.579503,00000217,000001b2,00000331,00000000,00000008,00000007,00000043
11:07:29:544,0,27042.590368,00000217,000001c0,00000334,00000000,00000009,00000006,0000005a
11:07:29:565,0,27042.601187,00000217,000001d0,00000336,00000000,0000000a,00000007,00000000
11:07:29:588,0,27042.611970,00000217,000001e0,00000337,00000000,00000007,00000000,00000036
11:07:29:618,0,27042.622802,00000217,000001f2,00000338,00000000,00000009,00000006,0000005a
11:07:29:633,0,27042.633674,00000217,00000205,00000339,00000000,00000000,00000007,00000000
11:07:29:654,0,27042.644382,00000217,00000218,0000033a,00000000,00000000,00000000,00000000
11:07:29:672,0,27042.655201,00000217,0000022b,0000033b,00000000,00000008,00000000,ffffffa6
11:07:29:690,0,27042.666042,00000217,0000023d,00000000,00000000,00000007,00000000,00000013
11:07:29:717,0,27042.676884,00000217,00000250,0000033d,00000000,00000009,00000009,0000005a
11:08:02:630,0,27042.687600,00000217,0000025b,0000033e,00000000,00000000,00000008,00000000
11:08:02:723,0,27050.307303,00000218,00000113,000000b4,00000000,0000000c,0000000b,00000000
11:08:02:775,0,27050.338462,00000218,00000115,000000b5,00000000,0000000b,00000007,00000040
11:08:02:830,0,27071.727029,00000219,00000193,000001e1,00000000,00000009,00000000,ffffffa6
11:08:02:868,0,27071.802165,00000219,00000191,000001e5,00000000,0000000d,00000009,00000000
11:08:02:902,0,27071.812844,00000219,0000018d,000001e9,00000000,0000000c,00000007,ffffffbd
11:08:02:942,0,27076.343070,0000021a,00000050,0000019e,00000000,00000000,00000009,0000005a
11:08:02:975,0,27076.353001,0000021a,00000051,0000019d,00000000,0000000e,0000000b,00000000
11:08:02:999,0,27076.363837,0000021a,00000053,0000019c,00000000,00000000,00000000,00000000
11:08:12:364,0,27076.374646,0000021a,00000055,0000019b,00000000,0000000f,00000000,00000048
11:08:12:399,0,27076.385605,0000021a,00000056,00000000,00000000,00000000,00000000,0000005a
