tracking_id,time_period,X_start,x_stop,y_start,y_stop,mid_stroke_pressure,mid_stroke_area_covered,mid_finger_width,X_length_of_trajectory,Y_length_of_trajectory,Distance_EndToEnd,Direction,X_speed,Y_speed,mid_trajectory_speed,absolute_velocity,velocity_angle,finger_orient_change
00000074,0.089,537,534,784,0,0.0,50.26548245743669,8.5,535.5,392.0,784.0057397749075,261.3333333333333,6016.85393258427,4404.494382022473,8809.053255897838,7456.681702159636,0.6318982539768041,0
00000074,0.144,537,532,784,785,0.0,50.26548245743669,4.0,534.5,784.5,5.0990195135927845,-0.2,3711.8055555555557,5447.916666666667,35.409857733283225,6592.21483942973,0.9727137140387535,-13
00000074,0.196,537,536,784,791,0.0,51.83627878423159,4.5,536.5,787.5,7.0710678118654755,-7.0,2737.2448979591836,4017.8571428571427,36.07687659115038,4861.654620786193,0.9727518544240965,1
00000075,0.066,662,661,1133,1134,0.0,245.04422698000388,10.0,661.5,1133.5,1.4142135623730951,-1.0,10022.727272727272,17174.242424242424,21.42747821777417,19884.910480817343,1.0425299134730477,3
00000075,0.088,662,660,1133,1135,0.0,47.12388980384689,3.0,661.0,1134.0,2.8284271247461903,-1.0,7511.363636363637,12886.363636363638,32.141217326661256,14915.72832436556,1.0430509159217844,0
00000075,3.359,662,659,1133,0,0.0,47.12388980384689,9.0,660.5,566.5,1133.0039717494374,377.6666666666667,196.63590354272105,168.65138434057755,337.30395110135083,259.0539866553987,0.7089378956763241,3
00000075,3.432,662,657,1133,1134,0.0,47.12388980384689,9.5,659.5,1133.5,5.0990195135927845,-0.2,192.16200466200468,330.2738927738928,1.485728296501394,382.1087283532544,1.043847107742417,2
00000077,0.051,539,543,813,805,0.0,128.80529879718154,7.5,541.0,809.0,8.94427190999916,-2.0,10607.843137254902,15862.745098039217,175.37788058821883,19082.793770042506,0.9813688168306665,-5
00000077,0.103,539,546,813,797,0.0,150.79644737231007,8.0,542.5,805.0,17.46424919657298,-2.2857142857142856,5266.990291262136,7815.533980582525,169.55581744245612,9424.635702768024,0.9777937649133708,-4
00000077,0.151,539,548,813,788,0.0,65.97344572538566,7.0,543.5,800.5,26.570660511172846,-2.7777777777777777,3599.337748344371,5301.324503311258,175.96463914684006,6407.7510653945565,0.9743375682096832,-2
00000077,0.201,539,551,813,774,0.0,116.23892818282235,7.5,545.0,793.5,40.80441152620633,-3.25,2711.4427860696514,3947.7611940298507,203.00702251843944,4789.23171575746,0.9689637449536587,-15
00000077,0.253,539,553,813,760,0.0,153.93804002589985,7.0,546.0,786.5,54.817880294662984,-3.7857142857142856,2158.102766798419,3108.695652173913,216.67146361526872,3784.362061154823,0.9639635574188732,-3
00000077,0.283,539,0,813,745,0.0,65.97344572538566,3.5,269.5,779.0,543.2724914810246,0.1261595547309833,952.296819787986,2752.6501766784454,1919.6907826184618,2912.722477021487,1.2377283964126722,-2
00000077,0.332,539,554,813,724,0.0,136.659280431156,8.0,546.5,768.5,90.2551937563706,-5.933333333333334,1646.0843373493974,2314.759036144578,271.8529932420801,2840.3702295792323,0.9526424984936868,0
00000077,0.388,539,555,813,705,0.0,122.52211349000194,6.5,547.0,759.0,109.17875251164945,-6.75,1409.7938144329896,1956.1855670103091,281.3885374011584,2411.261199412657,0.9463222138577511,-3
00000077,0.448,539,556,813,687,0.0,164.93361431346415,8.0,547.5,750.0,127.1416532848303,-7.411764705882353,1222.0982142857142,1674.107142857143,283.7983332250676,2072.7177258675715,0.9402185695799619,-1
00000077,0.508,539,560,813,665,0.0,65.97344572538566,3.5,549.5,739.0,149.4824404403407,-7.0476190476190474,1081.6929133858268,1454.724409448819,294.2567725203557,1812.8107089035339,0.9314215926703958,0
00000077,0.564,539,563,813,648,0.0,65.97344572538566,3.5,551.0,730.5,166.73631877908304,-6.875,976.9503546099291,1295.212765957447,295.631770884899,1622.3464810180365,0.9245629843632738,-15
00000077,0.613,539,567,813,625,0.0,65.97344572538566,3.5,553.0,719.0,190.07366992826755,-6.714285714285714,902.120717781403,1172.9200652528548,310.07123968722277,1479.717293581174,0.915167918406321,0
00000077,0.66,539,572,813,610,0.0,278.0309498426967,11.0,555.5,711.5,205.6647757881743,-6.151515151515151,841.6666666666666,1078.030303030303,311.6132966487489,1367.681290370452,0.9079070659877734,-5
00000077,0.697,539,575,813,595,0.0,65.97344572538566,3.5,557.0,704.0,220.95248357961492,-6.055555555555555,799.139167862267,1010.0430416068867,317.00499796214484,1287.9481183301164,0.9014485125194738,0
00000077,0.746,539,578,813,582,0.0,285.88493147667117,10.5,558.5,697.5,234.26907606425564,-5.923076923076923,748.6595174262735,934.9865951742628,314.03361402715234,1197.7858766025342,0.8956184362464472,0
00000077,0.801,539,580,813,565,0.0,65.97344572538566,3.5,559.5,689.0,251.3662666309861,-6.048780487804878,698.501872659176,860.174781523096,313.8155638339402,1108.0638613711224,0.8887530332878516,0
00000077,0.85,539,583,813,552,0.0,65.97344572538566,9.5,561.0,682.5,264.6828290615015,-5.931818181818182,660.0,802.9411764705883,311.39156360176645,1039.381803223422,0.8827970790145785,-5
00000077,0.907,539,586,813,537,0.0,65.97344572538566,8.5,562.5,675.0,279.9732130043873,-5.872340425531915,620.1764057331864,744.2116868798236,308.6804994535692,968.7465143765145,0.8760580505981934,-16
00000077,0.971,539,590,813,520,0.0,197.92033717615698,9.5,564.5,666.5,297.40544715926103,-5.745098039215686,581.3594232749742,686.4057672502574,306.28779316092795,899.5174574987553,0.8680687754470293,0
00000077,1.021,539,593,813,506,0.0,65.97344572538566,3.5,566.0,659.5,311.7130090323469,-5.685185185185185,554.3584720861901,645.9353574926544,305.30167388084914,851.2025620455441,0.8615460297872278,-15
00000077,1.076,539,594,813,492,0.0,65.97344572538566,3.5,566.5,652.5,325.6777548436491,-5.836363636363636,526.4869888475836,606.4126394052045,302.67449334911623,803.0721254384205,0.8558310948235994,-1
00000077,1.129,539,596,813,474,0.0,109.95574287564276,5.5,567.5,643.5,343.7586362551492,-5.947368421052632,502.65721877767936,569.9734278122232,304.48063441554405,759.9565698125963,0.8480740163653305,-18
00000077,1.172,539,597,813,461,0.0,150.79644737231007,8.0,568.0,637.0,356.7464085313264,-6.068965517241379,484.641638225256,543.5153583617748,304.3911335591522,728.2077054500237,0.8425971127967583,-5
00000077,1.23,539,600,813,449,0.0,116.23892818282235,5.5,569.5,631.0,369.0758729583932,-5.967213114754099,463.0081300813008,513.0081300813008,300.06168533202697,691.0527259557664,0.8365820741571511,-3
00000077,1.278,539,601,813,435,0.0,65.97344572538566,8.0,570.0,624.0,383.0509104544721,-6.096774193548387,446.0093896713615,488.26291079812205,299.7268469909797,661.3055615493304,0.8305934966182776,-4
00000077,1.326,539,600,813,428,0.0,65.97344572538566,8.5,569.5,620.5,389.8025141016923,-6.311475409836065,429.48717948717945,467.9487179487179,293.9687135005221,635.1655217135935,0.8282290960661757,-19
00000077,1.362,539,603,813,419,0.0,141.3716694115407,7.5,571.0,616.0,399.1641266446673,-6.15625,419.2364170337738,452.27606461086634,293.0720459946162,616.6950721282025,0.8232907162657065,-17
00000077,1.416,539,598,813,411,0.0,65.97344572538566,8.0,568.5,612.0,406.3065345278119,-6.813559322033898,401.48305084745766,432.2033898305085,286.93964302811577,589.9054248765347,0.8222302916807739,-5
00000078,0.046,567,0,713,712,0.0,0.0,0.0,283.5,712.5,567.0008818335294,0.001763668430335097,6163.04347826087,15489.130434782608,12326.106126815857,16670.220950564595,1.1921061481941082,1
00000078,0.086,567,0,713,710,0.0,0.0,0.0,283.5,711.5,567.0079364523922,0.005291005291005291,3296.511627906977,8273.255813953489,6593.115540144096,8905.82678228367,1.1916234438612088,1
00000078,0.124,567,0,713,707,0.0,0.0,0.0,283.5,710.0,567.031745143074,0.010582010582010581,2286.2903225806454,5725.806451612903,4572.836654379629,6165.385872794814,1.1908971878881955,0
00000078,0.174,567,566,713,701,0.0,0.0,0.0,566.5,707.0,12.041594578792296,12.0,3255.747126436782,4063.218390804598,69.20456654478332,5206.691179883254,0.8952796564042402,-1
00000078,0.213,567,565,713,693,0.0,0.0,0.0,566.0,703.0,20.09975124224178,10.0,2657.2769953051643,3300.4694835680752,94.36502930629943,4237.24200887112,0.892940668912711,0
00000078,0.269,567,563,713,683,0.0,0.0,0.0,565.0,698.0,30.265491900843113,7.5,2100.3717472118956,2594.795539033457,112.51112230796696,3338.341708973765,0.8903163171464117,0
00000078,0.311,567,562,713,668,0.0,0.0,0.0,564.5,690.5,45.27692569068709,9.0,1815.112540192926,2220.2572347266882,145.58497006651797,2867.7823700416698,0.8854612620656921,0
00000078,0.371,567,560,713,652,0.0,39.269908169872416,2.5,563.5,682.5,61.40032573203501,8.714285714285714,1518.867924528302,1839.622641509434,165.49953027502698,2385.6175794362052,0.8806149810807592,-2
00000078,0.419,567,558,713,637,0.0,87.96459430051421,4.0,562.5,675.0,76.53103945458993,8.444444444444445,1342.4821002386636,1610.9785202863961,182.65164547634828,2097.024077659901,0.8760580505981933,0
00000078,0.464,567,556,713,619,0.0,0.0,7.0,561.5,666.0,94.64142856064674,8.545454545454545,1210.1293103448274,1435.3448275862067,203.9685960358766,1877.3991908579605,0.8703257697381223,1
00000078,0.5,567,553,713,600,0.0,0.0,6.5,560.0,656.5,113.86395390991831,8.071428571428571,1120.0,1313.0,227.72790781983662,1725.7951790406648,0.8645583349607837,0
00000078,0.538,567,550,713,582,0.0,0.0,0.0,558.5,647.5,132.09844813622905,7.705882352941177,1038.1040892193307,1203.531598513011,245.53614895209859,1589.386173550399,0.859062307965184,1
00000078,0.595,567,547,713,561,0.0,169.64600329384882,6.0,557.0,637.0,153.3101431738944,7.6,936.1344537815127,1070.5882352941178,257.66410617461247,1422.1486860054347,0.8522998457823623,-4
00000078,0.651,567,543,713,538,0.0,125.66370614359172,5.0,555.0,625.5,176.63804799646084,7.291666666666667,852.5345622119816,960.8294930875576,271.33340706061574,1284.5265643624766,0.8450477740473712,-14
00000078,0.705,567,541,713,516,0.0,0.0,0.0,554.0,614.5,198.70832896484234,7.576923076923077,785.8156028368795,871.6312056737589,281.85578576573386,1173.5617241398847,0.8371277529310067,1
00000078,0.766,567,539,713,494,0.0,0.0,0.0,553.0,603.5,220.7826985975124,7.821428571428571,721.9321148825065,787.8590078328982,288.22806605419373,1068.6008584696942,0.8290366760475658,-15
