14:58:19:549,0,1451.332384,00000074,00000219,00000310,00000000,00000008,00000004,00000000
14:58:19:583,0,1451.374463,00000074,00000217,00000000,00000000,00000000,00000006,00000000
14:58:19:638,0,1451.385270,00000074,00000216,00000000,00000000,00000009,00000000,0000000f
14:58:19:693,0,1451.396021,00000074,00000214,00000311,00000000,00000000,00000005,ffffffd3
14:58:19:745,0,1451.407186,00000074,00000218,00000317,00000000,00000001,00000001,0000001d
14:58:19:855,0,1457.627011,00000075,00000296,0000046d,00000000,00000006,00000005,0000002d
14:58:19:921,0,1457.649100,00000075,00000295,0000046e,00000000,0000000e,00000009,0000005a
14:58:19:943,0,1457.658445,00000075,00000294,0000046f,00000000,00000000,00000000,00000027
14:58:23:214,0,1457.669165,00000075,00000293,00000000,00000000,0000000c,00000000,0000005a
14:58:23:287,0,1457.680117,00000075,00000291,0000046e,00000000,0000000d,00000000,0000004e
14:58:23:370,0,1458.807621,00000076,00000266,00000418,00000000,0000000c,00000000,00000012
14:58:23:459,0,1461.442551,00000077,0000021b,0000032d,00000000,00000007,00000006,00000057
14:58:23:510,0,1461.462844,00000077,0000021f,00000325,00000000,00000008,00000005,0000000b
14:58:23:562,0,1461.473520,00000077,00000222,0000031d,00000000,00000009,00000006,0000001a
14:58:23:610,0,1461.484446,00000077,00000224,00000314,00000000,00000007,00000000,00000033
14:58:23:660,0,1461.495257,00000077,00000227,00000306,00000000,00000008,00000004,ffffffa6
14:58:23:712,0,1461.506159,00000077,00000229,000002f8,00000000,00000007,00000008,00000024
14:58:23:742,0,1461.517118,00000077,00000000,000002e9,00000000,00000000,00000006,00000032
14:58:23:791,0,1461.528162,00000077,0000022a,000002d4,00000000,00000009,00000005,00000050
14:58:23:847,0,1461.538916,00000077,0000022b,000002c1,00000000,00000006,00000006,0000002d
14:58:23:907,0,1461.549764,00000077,0000022c,000002af,00000000,00000009,00000007,00000049
14:58:23:967,0,1461.560678,00000077,00000230,00000299,00000000,00000000,00000009,0000005a
14:58:24:023,0,1461.571436,00000077,00000233,00000288,00000000,00000000,00000008,ffffffa6
14:58:24:072,0,1461.582962,00000077,00000237,00000271,00000000,00000000,00000005,00000051
14:58:24:119,0,1461.593254,00000077,0000023c,00000262,00000000,0000000f,00000009,00000000
14:58:24:156,0,1461.604009,00000077,0000023f,00000253,00000000,00000000,00000007,0000005a
14:58:24:205,0,1461.615123,00000077,00000242,00000246,00000000,0000000e,0000000a,00000052
14:58:24:260,0,1461.625799,00000077,00000244,00000235,00000000,00000000,00000008,0000005a
14:58:24:309,0,1461.636653,00000077,00000247,00000228,00000000,0000000c,00000000,00000000
14:58:24:366,0,1461.647611,00000077,0000024a,00000219,00000000,0000000a,00000000,ffffffbc
14:58:24:430,0,1461.658298,00000077,0000024e,00000208,00000000,0000000c,00000007,0000005a
14:58:24:480,0,1461.669320,00000077,00000251,000001fa,00000000,00000000,00000009,ffffffa6
14:58:24:535,0,1461.680144,00000077,00000252,000001ec,00000000,00000000,00000008,00000048
14:58:24:588,0,1461.690811,00000077,00000254,000001da,00000000,00000004,00000007,ffffffd3
14:58:24:631,0,1461.701875,00000077,00000255,000001cd,00000000,00000009,00000006,00000000
14:58:24:689,0,1461.712552,00000077,00000258,000001c1,00000000,00000004,00000008,0000002d
14:58:24:737,0,1461.723390,00000077,00000259,000001b3,00000000,00000009,00000000,00000019
14:58:24:785,0,1461.734200,00000077,00000258,000001ac,00000000,0000000a,00000000,ffffffe1
14:58:24:821,0,1461.745083,00000077,0000025b,000001a3,00000000,00000008,00000006,ffffffc0
14:58:24:875,0,1461.755470,00000077,00000256,0000019b,00000000,00000009,00000000,00000000
14:58:24:953,0,1462.025134,00000078,00000237,000002c9,00000000,00000000,00000008,00000046
14:58:24:999,0,1462.034576,00000078,00000000,000002c8,00000000,00000000,00000004,0000005a
14:58:25:039,0,1462.045388,00000078,00000000,000002c6,00000000,00000000,00000005,00000051
14:58:25:077,0,1462.056145,00000078,00000000,000002c3,00000000,00000000,00000007,00000046
14:58:25:127,0,1462.067005,00000078,00000236,000002bd,00000000,00000000,00000009,00000036
14:58:25:166,0,1462.077900,00000078,00000235,000002b5,00000000,00000000,00000008,00000040
14:58:25:222,0,1462.088718,00000078,00000233,000002ab,00000000,00000000,00000007,00000047
14:58:25:264,0,1462.099655,00000078,00000232,0000029c,00000000,00000000,00000006,0000004b
