10:24:15:632,0,25908.835176,000000d4,0000016e,00000452,00000000,00000000,00000000,ffffffa6
10:24:15:684,0,25909.017268,000000d4,00000170,0000044f,00000000,0000000d,00000008,00000011
10:24:15:742,0,25910.184034,000000d5,000000c9,00000362,00000000,00000009,00000006,0000005a
10:24:15:766,0,25910.195363,000000d5,000000cb,0000035d,00000000,00000000,00000005,00000000
10:24:15:786,0,25910.206772,000000d5,000000cf,00000357,00000000,00000000,00000007,00000000
10:24:15:819,0,25910.218260,000000d5,000000d6,0000034e,00000000,00000000,00000006,00000000
10:24:15:843,0,25910.229855,000000d5,000000e4,00000341,00000000,0000000c,00000008,00000016
10:24:15:872,0,25910.241203,000000d5,000000f4,00000333,00000000,0000000b,0000000b,0000002d
10:24:15:910,0,25910.252812,000000d5,00000106,00000326,00000000,0000000c,00000008,00000045
10:24:15:939,0,25910.264025,000000d5,0000011a,0000031b,00000000,00000006,00000006,0000002d
10:24:15:972,0,25910.275543,000000d5,0000012d,00000314,00000000,00000009,00000008,00000000
10:24:16:008,0,25910.287086,000000d5,00000140,00000312,00000000,0000000c,00000009,0000004d
10:24:16:026,0,25910.298286,000000d5,00000152,00000000,00000000,00000009,00000000,0000005a
10:24:16:046,0,25910.309889,000000d5,00000161,00000314,00000000,00000000,00000006,00000024
10:24:16:061,0,25910.321402,000000d5,00000171,0000031b,00000000,00000000,00000000,0000005a
10:24:16:092,0,25910.332772,000000d5,0000017f,00000321,00000000,00000000,00000008,ffffffe2
10:24:16:119,0,25910.344020,000000d5,0000018f,00000328,00000000,00000000,00000009,ffffffa6
10:24:16:149,0,25910.355556,000000d5,0000019e,0000032d,00000000,0000000a,00000000,fffffff0
10:24:16:174,0,25910.366925,000000d5,000001ae,00000333,00000000,00000007,00000007,0000001f
10:24:16:207,0,25910.378387,000000d5,000001be,00000338,00000000,00000009,00000008,00000048
10:24:16:228,0,25910.389736,000000d5,000001cd,0000033d,00000000,00000000,00000006,0000000f
10:24:16:242,0,25910.401065,000000d5,000001df,00000342,00000000,00000000,00000000,00000000
10:24:16:278,0,25910.412632,000000d5,000001ee,00000345,00000000,0000000a,00000009,00000043
10:24:16:309,0,25910.423824,000000d5,00000201,00000349,00000000,00000008,00000007,00000010
10:24:16:337,0,25910.435409,000000d5,00000215,0000034b,00000000,00000000,00000000,00000000
10:24:16:363,0,25910.446892,000000d5,00000227,0000034d,00000000,00000009,00000006,00000043
10:24:16:393,0,25910.458149,000000d5,00000239,0000034f,00000000,00000006,00000000,00000018
