timestamp,phone_orient,time,tracking_id,X_start,y_stop,mid_stroke_pressure,stroke_area_covered,finger_width,finger_orient
11:10:21:992,0,2478.286869,000002b5,255,583,0,226.194671058,9,ffffffc0
11:10:28:636,0,2490.823395,000002b9,242,1241,0,153.938040026,7,ffffffe2
11:10:28:964,0,2490.823395,000002b9,242,1241,0,153.938040026,7,ffffffe2
